;AMD Zen 3
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	1			0.33	PREFETCH_NOP
VFMSUB132PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUB132PD	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMSUB132PS	XMM, XMM, M128	1	1	1*FP01	4	0.55	FMA
VFMSUB132PS	YMM, YMM, M256	1	1	1*FP01	4	0.62	FMA
VFMSUB132SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFMSUB132SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFMSUB213PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUB213PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMSUB213PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUB213PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMSUB213SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFMSUB213SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFMSUB231PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUB231PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMSUB231PS	XMM, XMM, M128	1	1	1*FP01	4	0.55	FMA
VFMSUB231PS	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMSUB231SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFMSUB231SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFMSUBADD132PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUBADD132PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMSUBADD132PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUBADD132PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMSUBADD213PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUBADD213PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMSUBADD213PS	XMM, XMM, M128	1	1	1*FP01	4	0.40	FMA
VFMSUBADD213PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFMSUBADD231PD	XMM, XMM, M128	1	1	1*FP01	4	0.52	FMA
VFMSUBADD231PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFMSUBADD231PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFMSUBADD231PS	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMADD132PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMADD132PD	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFNMADD132PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMADD132PS	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMADD132SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFNMADD132SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFNMADD213PD	XMM, XMM, M128	1	1	1*FP01	4	0.52	FMA
VFNMADD213PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMADD213PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMADD213PS	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMADD213SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFNMADD213SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFNMADD231PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMADD231PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMADD231PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMADD231PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFNMADD231SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFNMADD231SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFNMSUB132PD	XMM, XMM, M128	1	1	1*FP01	4	0.52	FMA
VFNMSUB132PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMSUB132PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMSUB132PS	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMSUB132SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFNMSUB132SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFNMSUB213PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMSUB213PD	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFNMSUB213PS	XMM, XMM, M128	1	1	1*FP01	4	0.52	FMA
VFNMSUB213PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFNMSUB213SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFNMSUB213SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
VFNMSUB231PD	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMSUB231PD	YMM, YMM, M256	1	1	1*FP01	4	0.63	FMA
VFNMSUB231PS	XMM, XMM, M128	1	1	1*FP01	4	0.50	FMA
VFNMSUB231PS	YMM, YMM, M256	1	1	1*FP01	4	0.60	FMA
VFNMSUB231SD	XMM, XMM, M64	1	1	1*FP01	4	0.50	FMA
VFNMSUB231SS	XMM, XMM, M32	1	1	1*FP01	4	0.50	FMA
CDQE		1	1		1	0.50	LONGMODE
REPE_CMPSQ		3	3			19.00	LONGMODE
CMPXCHG16B	M128	28	28	1*FP01+3*FP0123+2*FP1+2*FP12+4*FP45	15	10.00	CMPXCHG16B
CQO		1	1		1	0.50	LONGMODE
LODSQ		4	4			3.00	LONGMODE
REP_LODSQ		3	3			19.00	LONGMODE
REP_MOVSQ		36	36			19.00	LONGMODE
MOVSXD	R64, M32	1	1			0.33	LONGMODE
POPFQ		37	37			14.00	LONGMODE
SCASQ		4	4		3	3.00	LONGMODE
REPNE_SCASQ		3	3			19.00	LONGMODE
REP_STOSQ		3	3			19.00	LONGMODE
LZCNT	R16, M16	1	1		1	0.42	LZCNT
LZCNT	R32, M32	1	1		0	0.33	LZCNT
LZCNT	R64, M64	1	1		0	0.33	LZCNT
EMMS		1	1			0.25	PENTIUMMMX
MOVD	M32, MM	1	1	1*FP45	19	1.00	PENTIUMMMX
MOVD	MM, R32	2	2	1*FP0123	6	1.00	PENTIUMMMX
MOVNTQ	M64, MM	1	1	1*FP45	804	1.00	PENTIUMMMX
MOVQ	MM, M64	1	1			0.50	PENTIUMMMX
MOVQ	R64, MM	1	1	1*FP45	6	1.00	PENTIUMMMX
MOVQ	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PACKSSDW	MM, MM	1	1	1*FP12	1	0.50	PENTIUMMMX
PACKSSWB	MM, MM	1	1	1*FP12	1	0.50	PENTIUMMMX
PACKUSWB	MM, MM	1	1	1*FP12	1	0.50	PENTIUMMMX
PADDB	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PADDD	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PADDQ	MM, MM	1	1	1*FP0123	1	0.25	SSE2MMX
PADDSB	MM, MM	1	1	1*FP01	1	0.50	PENTIUMMMX
PADDSW	MM, MM	1	1	1*FP01	1	0.50	PENTIUMMMX
PADDUSB	MM, MM	1	1	1*FP01	1	0.50	PENTIUMMMX
PADDUSW	MM, MM	1	1	1*FP01	1	0.50	PENTIUMMMX
PADDW	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PAND	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PANDN	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PAVGB	MM, MM	1	1	1*FP01	1	0.50	PENTIUMMMX
PAVGW	MM, MM	1	1	1*FP01	1	0.50	PENTIUMMMX
PCMPEQB	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PCMPEQD	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PCMPEQW	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PCMPGTB	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PCMPGTD	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PCMPGTW	MM, MM	1	1	1*FP0123	1	0.25	PENTIUMMMX
PINSRW	MM, M16, I8	1	1	1*FP12	1	0.50	PENTIUMMMX
PMADDWD	MM, M64	1	1	1*FP03	3	0.50	PENTIUMMMX
PMAXSW	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PMAXUB	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PMINSW	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PMINUB	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PMULHW	MM, M64	1	1	1*FP03	3	0.50	PENTIUMMMX
PMULLW	MM, M64	1	1	1*FP03	3	0.50	PENTIUMMMX
POR	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PSADBW	MM, M64	1	1	1*FP03	3	0.50	PENTIUMMMX
PSHUFW	MM, M64, I8	1	1	1*FP12		0.50	PENTIUMMMX
PSLLD	MM, I8	1	1	1*FP12	1	0.50	PENTIUMMMX
PSLLD	MM, MM	1	1	1*FP12	1	0.50	PENTIUMMMX
PSLLQ	MM, M64	1	1	1*FP12	1	0.50	PENTIUMMMX
PSLLW	MM, I8	1	1	1*FP12	1	0.50	PENTIUMMMX
PSLLW	MM, MM	1	1	1*FP12	1	0.50	PENTIUMMMX
PSRAD	MM, M64	1	1	1*FP12	1	0.50	PENTIUMMMX
PSRAW	MM, I8	1	1	1*FP12	1	0.50	PENTIUMMMX
PSRAW	MM, MM	1	1	1*FP12	1	0.50	PENTIUMMMX
PSRLD	MM, M64	1	1	1*FP12	1	0.50	PENTIUMMMX
PSRLQ	MM, I8	1	1	1*FP12	1	0.50	PENTIUMMMX
PSRLQ	MM, MM	1	1	1*FP12	1	0.50	PENTIUMMMX
PSRLW	MM, M64	1	1	1*FP12	1	0.50	PENTIUMMMX
PSUBB	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PSUBD	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PSUBSB	MM, M64	1	1	1*FP01	1	0.50	PENTIUMMMX
PSUBSW	MM, M64	1	1	1*FP01	1	0.50	PENTIUMMMX
PSUBUSB	MM, M64	1	1	1*FP01	1	0.50	PENTIUMMMX
PSUBUSW	MM, M64	1	1	1*FP01	1	0.50	PENTIUMMMX
PSUBW	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
PUNPCKHBW	MM, M64	1	1	1*FP12	1	0.50	PENTIUMMMX
PUNPCKHDQ	MM, M64	1	1	1*FP12	1	0.50	PENTIUMMMX
PUNPCKHWD	MM, M64	1	1	1*FP12	1	0.50	PENTIUMMMX
PUNPCKLBW	MM, M32	1	1	1*FP12	1	0.50	PENTIUMMMX
PUNPCKLDQ	MM, M32	1	1	1*FP12	1	0.50	PENTIUMMMX
PUNPCKLWD	MM, M32	1	1	1*FP12	1	0.50	PENTIUMMMX
PXOR	MM, M64	1	1	1*FP0123	1	0.50	PENTIUMMMX
MOVBE	M16, R16	2	2		7	0.55	MOVBE
MOVBE	M64, R64	2	2		5	0.55	MOVBE
MOVBE	R32, M32	1	1			0.33	MOVBE
PAUSE		9	9			65.00	PAUSE
PCLMULQDQ	XMM, M128, I8	4	4	1*FP01+2*FP12	4	2.00	PCLMULQDQ
RDPKRU		6	6			3.00	PKU
RDPID	R64	1	1			2.00	RDPID
RDPRU		21	21			17.00	RDPRU
RDRAND	R16	55	55	7*FP01+7*FP03+7*FP1+1*FP12+1*FP23+2*FP45	25	72.00	RDRAND
RDRAND	R64	55	55	7*FP01+7*FP03+7*FP1+1*FP12+1*FP23+2*FP45		72.00	RDRAND
RDSEED	R16	23	23		2939	2927.75	RDSEED
RDSEED	R64	31	31			5855.48	RDSEED
RDTSCP		44	44			71.00	RDTSCP
RDFSBASE	R32	5	5			4.00	RDWRFSGS
RDGSBASE	R32	5	5			3.00	RDWRFSGS
SHA1MSG1	XMM, M128	2	2	1*FP0123+1*FP12	2	0.62	SHA
SHA1MSG2	XMM, M128	1	1	1*FP12	1	0.50	SHA
SHA1NEXTE	XMM, M128	1	1	1*FP01	1	0.50	SHA
SHA1RNDS4	XMM, M128, I8	1	1	1*FP01	6	2.00	SHA
SHA256MSG1	XMM, M128	2	2	1*FP0123+1*FP12	2	0.62	SHA
SHA256MSG2	XMM, M128	5	5	1*FP0123+1*FP1+1*FP12+1*FP23	3	3.00	SHA
SHA256RNDS2	XMM, M128	1	1	1*FP01	4	1.00	SHA
ADDPS	XMM, M128	1	1	1*FP23	3	0.50	SSE
ADDSS	XMM, M32	1	1	1*FP23	3	0.50	SSE
ANDNPS	XMM, M128	1	1	1*FP0123	1	0.50	SSE
ANDPS	XMM, M128	1	1	1*FP0123	1	0.50	SSE
CMPPS	XMM, M128, I8	1	1	1*FP23	1	0.50	SSE
CMPSS	XMM, M32, I8	1	1	1*FP23	1	0.50	SSE
COMISS	XMM, M32	2	2	1*FP23+1*FP45	7	1.00	SSE
CVTPI2PS	XMM, M64	1	1	1*FP23	3	0.50	SSE
CVTPS2PI	MM, M64	1	1	1*FP23		0.50	SSE
CVTSI2SS	XMM, M32	1	1	1*FP23	3	0.50	SSE
CVTSI2SS	XMM, R32	2	2	1*FP23	9	1.00	SSE
CVTSS2SI	R32, M32	2	2	1*FP23+1*FP45		1.00	SSE
CVTSS2SI	R64, M32	2	2	1*FP23+1*FP45		1.00	SSE
CVTTPS2PI	MM, M64	1	1	1*FP23		0.50	SSE
CVTTSS2SI	R32, M32	2	2	1*FP23+1*FP45		1.00	SSE
CVTTSS2SI	R64, M32	2	2	1*FP23+1*FP45		1.00	SSE
DIVPS	XMM, M128	1	1	1*FP01	10	3.50	SSE
DIVSS	XMM, M32	1	1	1*FP01	10	3.50	SSE
FXSAVE	M4096	104	104	8*FP01+7*FP03+6*FP1+37*FP45		85.00	FXSAVE
LDMXCSR	M32	1	1	1*FP01		1.50	SSEMXCSR
MAXPS	XMM, XMM	1	1	1*FP23	1	0.50	SSE
MAXSS	XMM, XMM	1	1	1*FP23	1	0.50	SSE
MINPS	XMM, XMM	1	1	1*FP23	1	0.50	SSE
MINSS	XMM, XMM	1	1	1*FP23	1	0.50	SSE
MOVAPS	XMM, M128	1	1			0.50	SSE
MOVAPS	XMM, XMM	1	1		0	0.25	SSE
MOVHPS	M64, XMM	2	2	1*FP12+1*FP45	9	1.00	SSE
MOVLHPS	XMM, XMM	1	1	1*FP12	1	0.50	SSE
MOVLPS	XMM, M64	1	1	1*FP0123	1	0.50	SSE
MOVNTPS	M128, XMM	1	1	1*FP45	806	1.00	SSE
MOVSS	XMM, M32	1	1			0.50	SSE
MOVSS	XMM, XMM	1	1	1*FP0123	1	0.25	SSE
MOVUPS	XMM, M128	1	1			0.50	SSE
MOVUPS	XMM, XMM	1	1		0	0.25	SSE
MULPS	XMM, XMM	1	1	1*FP01	3	0.50	SSE
MULSS	XMM, XMM	1	1	1*FP01	3	0.50	SSE
ORPS	XMM, XMM	1	1	1*FP0123	1	0.25	SSE
PMULHUW	MM, M64	1	1	1*FP03	3	0.50	PENTIUMMMX
PREFETCHNTA	M512	1	1			0.33	SSE_PREFETCH
PREFETCHT1	M512	1	1			0.33	SSE_PREFETCH
RCPPS	XMM, M128	1	1	1*FP01		0.50	SSE
RCPSS	XMM, M32	1	1	1*FP01	3	0.50	SSE
RSQRTPS	XMM, M128	1	1	1*FP01		0.50	SSE
RSQRTSS	XMM, M32	1	1	1*FP01	3	0.50	SSE
SFENCE		1	1			1.00	SSE
SHUFPS	XMM, XMM, I8	1	1	1*FP12	1	0.50	SSE
SQRTPS	XMM, XMM	1	1	1*FP01	14	5.00	SSE
SQRTSS	XMM, XMM	1	1	1*FP01	14	5.00	SSE
SUBPS	XMM, M128	1	1	1*FP23	3	0.50	SSE
SUBSS	XMM, M32	1	1	1*FP23	3	0.50	SSE
UCOMISS	XMM, M32	2	2	1*FP23+1*FP45	7	1.00	SSE
UNPCKHPS	XMM, M128	1	1	1*FP12	1	0.50	SSE
UNPCKLPS	XMM, M128	1	1	1*FP12	1	0.50	SSE
XORPS	XMM, M128	1	1	1*FP0123	1	0.50	SSE
ADDPD	XMM, M128	1	1	1*FP23	3	0.50	SSE2
ADDSD	XMM, M64	1	1	1*FP23	3	0.50	SSE2
ANDNPD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
ANDPD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
CMPPD	XMM, M128, I8	1	1	1*FP23	1	0.52	SSE2
CMPSD	XMM, M64, I8	1	1	1*FP23	1	0.50	SSE2
COMISD	XMM, M64	2	2	1*FP23+1*FP45	7	1.00	SSE2
CVTDQ2PD	XMM, M64	1	1	1*FP23		0.50	SSE2
CVTDQ2PS	XMM, M128	1	1	1*FP23		0.50	SSE2
CVTPD2DQ	XMM, M128	1	1	1*FP23		0.50	SSE2
CVTPD2PI	MM, M128	2	2	1*FP12+1*FP23		0.77	SSE2
CVTPD2PS	XMM, M128	1	1	1*FP23		0.50	SSE2
CVTPI2PD	XMM, M64	2	2	1*FP12+1*FP23		0.78	SSE2
CVTPS2DQ	XMM, M128	1	1	1*FP23		0.50	SSE2
CVTPS2PD	XMM, M64	1	1	1*FP23		0.50	SSE2
CVTSD2SI	R32, M64	2	2	1*FP23+1*FP45		1.00	SSE2
CVTSD2SI	R64, M64	2	2	1*FP23+1*FP45		1.00	SSE2
CVTSD2SS	XMM, M64	1	1	1*FP23	3	0.50	SSE2
CVTSI2SD	XMM, M32	1	1	1*FP23	3	0.50	SSE2
CVTSI2SD	XMM, R32	2	2	1*FP23	9	1.00	SSE2
CVTSS2SD	XMM, M32	1	1	1*FP23	3	0.50	SSE2
CVTTPD2DQ	XMM, M128	1	1	1*FP23		0.50	SSE2
CVTTPD2PI	MM, M128	2	2	1*FP12+1*FP23		0.77	SSE2
CVTTPS2DQ	XMM, M128	1	1	1*FP23		0.50	SSE2
CVTTSD2SI	R32, M64	2	2	1*FP23+1*FP45		1.00	SSE2
CVTTSD2SI	R64, M64	2	2	1*FP23+1*FP45		1.00	SSE2
DIVPD	XMM, M128	1	1	1*FP01	13	4.50	SSE2
DIVSD	XMM, M64	1	1	1*FP01	13	4.50	SSE2
LFENCE		1	1			10.00	SSE2
MAXPD	XMM, M128	1	1	1*FP23	1	0.50	SSE2
MAXSD	XMM, M64	1	1	1*FP23	1	0.50	SSE2
MFENCE		6	6			60.94	SSE2
MINPD	XMM, XMM	1	1	1*FP23	1	0.50	SSE2
MINSD	XMM, XMM	1	1	1*FP23	1	0.50	SSE2
MOVAPD	XMM, M128	1	1			0.50	SSE2
MOVAPD	XMM, XMM	1	1		0	0.25	SSE2
MOVD	R32, XMM	1	1	1*FP45	5	1.00	SSE2
MOVD	XMM, R32	1	1		5	1.00	SSE2
MOVDQA	M128, XMM	1	1	1*FP45	8	1.00	SSE2
MOVDQA	XMM, XMM	1	1		0	0.25	SSE2
MOVDQU	M128, XMM	1	1	1*FP45	8	1.00	SSE2
MOVDQU	XMM, XMM	1	1		0	0.25	SSE2
MOVHPD	M64, XMM	2	2	1*FP12+1*FP45	9	1.00	SSE2
MOVLPD	M64, XMM	1	1	1*FP45	8	1.00	SSE2
MOVMSKPD	R32, XMM	1	1	1*FP45	5	1.00	SSE2
MOVNTI	M32, R32	1	1		789	1.00	SSE2
MOVNTPD	M128, XMM	1	1	1*FP45	805	1.00	SSE2
MOVQ	R64, XMM	1	1	1*FP45	5	1.00	SSE2
MOVQ	XMM, R64	1	1		5	1.00	SSE2
MOVQ	XMM, XMM	1	1	1*FP0123	1	0.25	SSE2
MOVSD	M64, XMM	1	1	1*FP45	8	1.00	SSE2
MOVSD	XMM, XMM	1	1	1*FP0123	1	0.25	SSE2
MOVUPD	M128, XMM	1	1	1*FP45	8	1.00	SSE2
MOVUPD	XMM, XMM	1	1		0	0.25	SSE2
MULPD	XMM, M128	1	1	1*FP01	3	0.50	SSE2
MULSD	XMM, M64	1	1	1*FP01	3	0.50	SSE2
ORPD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PACKSSDW	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PACKSSWB	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PACKUSWB	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PADDB	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PADDD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PADDQ	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PADDSB	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PADDSW	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PADDUSB	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PADDUSW	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PADDW	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PAND	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PANDN	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PAVGB	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PAVGW	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PCMPEQB	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PCMPEQD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PCMPEQW	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PCMPGTB	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PCMPGTD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PCMPGTW	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PEXTRW	R32, XMM, I8	2	2	1*FP12+1*FP45	6	1.00	SSE2
PINSRW	XMM, R32, I8	2	2	1*FP1	6	1.00	SSE2
PMADDWD	XMM, XMM	1	1	1*FP03	3	0.50	SSE2
PMAXSW	XMM, XMM	1	1	1*FP0123	1	0.25	SSE2
PMAXUB	XMM, XMM	1	1	1*FP0123	1	0.25	SSE2
PMINSW	XMM, XMM	1	1	1*FP0123	1	0.25	SSE2
PMINUB	XMM, XMM	1	1	1*FP0123	1	0.25	SSE2
PMULHUW	XMM, M128	1	1	1*FP03	3	0.50	SSE2
PMULHW	XMM, M128	1	1	1*FP03	3	0.50	SSE2
PMULLW	XMM, M128	1	1	1*FP03	3	0.50	SSE2
PMULUDQ	MM, M64	1	1	1*FP03	3	0.50	SSE2MMX
PMULUDQ	XMM, M128	1	1	1*FP03	3	0.50	SSE2
POR	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PSADBW	XMM, M128	1	1	1*FP03	3	0.50	SSE2
PSHUFD	XMM, M128, I8	1	1	1*FP12		0.50	SSE2
PSHUFHW	XMM, M128, I8	1	1	1*FP12		0.50	SSE2
PSHUFLW	XMM, M128, I8	1	1	1*FP12		0.50	SSE2
PSLLD	XMM, I8	1	1	1*FP12	1	0.50	SSE2
PSLLD	XMM, XMM	1	1	1*FP12	1	0.50	SSE2
PSLLQ	XMM, I8	1	1	1*FP12	1	0.50	SSE2
PSLLQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE2
PSLLW	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PSRAD	XMM, I8	1	1	1*FP12	1	0.50	SSE2
PSRAD	XMM, XMM	1	1	1*FP12	1	0.50	SSE2
PSRAW	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PSRLD	XMM, I8	1	1	1*FP12	1	0.50	SSE2
PSRLD	XMM, XMM	1	1	1*FP12	1	0.50	SSE2
PSRLQ	XMM, I8	1	1	1*FP12	1	0.50	SSE2
PSRLQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE2
PSRLW	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PSUBB	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PSUBD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PSUBQ	MM, M64	1	1	1*FP0123	1	0.50	SSE2MMX
PSUBQ	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PSUBSB	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PSUBSW	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PSUBUSB	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PSUBUSW	XMM, M128	1	1	1*FP01	1	0.50	SSE2
PSUBW	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
PUNPCKHBW	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PUNPCKHDQ	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PUNPCKHQDQ	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PUNPCKHWD	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PUNPCKLBW	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PUNPCKLDQ	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PUNPCKLQDQ	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PUNPCKLWD	XMM, M128	1	1	1*FP12	1	0.50	SSE2
PXOR	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
SHUFPD	XMM, M128, I8	1	1	1*FP12	1	0.50	SSE2
SQRTPD	XMM, M128	1	1	1*FP01		8.50	SSE2
SQRTSD	XMM, M64	1	1	1*FP01	20	8.50	SSE2
SUBPD	XMM, M128	1	1	1*FP23	3	0.50	SSE2
SUBSD	XMM, M64	1	1	1*FP23	3	0.50	SSE2
UCOMISD	XMM, M64	2	2	1*FP23+1*FP45	7	1.00	SSE2
UNPCKHPD	XMM, M128	1	1	1*FP12	1	0.50	SSE2
UNPCKLPD	XMM, M128	1	1	1*FP12	1	0.50	SSE2
XORPD	XMM, M128	1	1	1*FP0123	1	0.50	SSE2
ADDSUBPD	XMM, M128	1	1	1*FP23	3	0.50	SSE3
ADDSUBPS	XMM, M128	1	1	1*FP23	3	0.50	SSE3
HADDPD	XMM, XMM	4	4	1*FP1+1*FP12+1*FP23	6	2.00	SSE3
HADDPS	XMM, XMM	4	4	2*FP12+1*FP23	6	2.00	SSE3
HSUBPD	XMM, XMM	4	4	2*FP12+1*FP23	6	2.00	SSE3
HSUBPS	XMM, XMM	4	4	1*FP1+1*FP12+1*FP23	6	2.00	SSE3
MOVDDUP	XMM, M64	1	1			0.50	SSE3
MOVSHDUP	XMM, M128	1	1			0.50	SSE3
MOVSLDUP	XMM, M128	1	1			0.50	SSE3
BLENDPD	XMM, M128, I8	1	1	1*FP0123	1	0.50	SSE4
BLENDPS	XMM, M128, I8	1	1	1*FP0123	1	0.50	SSE4
BLENDVPD	XMM, M128	1	1	1*FP01	1	0.50	SSE4
BLENDVPS	XMM, M128	1	1	1*FP01	1	0.50	SSE4
CRC32	R32, M16	1	1		3	1.00	SSE42
CRC32	R32, M8	1	1		3	1.00	SSE42
CRC32	R32, R32	1	1		3	1.00	SSE42
CRC32	R32, R8l	1	1		3	1.00	SSE42
CRC32	R64, M8	1	1		3	1.00	SSE42
CRC32	R64, R8l	1	1		3	1.00	SSE42
DPPD	XMM, XMM, I8	3	3	1*FP0123+1*FP1+1*FP23	9	3.00	SSE4
DPPS	XMM, XMM, I8	8	8	1*FP0123+2*FP1+2*FP23	15	4.00	SSE4
EXTRACTPS	R32, XMM, I8	2	2	1*FP12+1*FP45	6	1.00	SSE4
