;Intel Haswell (4th gen Core)
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	0			0.25	PREFETCH_NOP
ROR	R8l, 0	1	1	1*p06	1	0.50	I186
ROR	R8l, I8	1	1	1*p06	1	0.50	I186
SAHF		1	1	1*p06	1	1.00	LAHF
SAR	M16, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SAR	M16, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SAR	M32, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SAR	M32, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SAR	M64, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SAR	M64, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SAR	M8, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SAR	M8, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SAR	R16, 1	1	1	1*p06	1	0.50	I86
SAR	R16, I8	1	1	1*p06	1	0.50	I186
SAR	R32, 1	1	1	1*p06	1	0.50	I86
SAR	R32, I8	1	1	1*p06	1	0.50	I186
SAR	R64, 1	1	1	1*p06	1	0.50	I86
SAR	R64, I8	1	1	1*p06	1	0.50	I186
SAR	R8h, 1	1	1	1*p06	1	0.50	I86
SAR	R8h, I8	1	1	1*p06	1	0.50	I186
SAR	R8l, 0	1	1	1*p06	1	0.50	I186
SAR	R8l, I8	1	1	1*p06	1	0.50	I186
SAR	R8l, 1	1	1	1*p06	1	0.50	I86
SBB	AL, 0	2	2	1*p0156+1*p06	2	1.00	I86
SBB	AX, I16	2	2	1*p0156+1*p06	2	3.25	I86
SBB	M16, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
SBB	M16, I8	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
SBB	M32, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
SBB	M32, I8	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
SBB	M64, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
SBB	M64, I8	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
SBB	M8, 0	4	6	3*p0156+1*p23+1*p237+1*p4	7	2.00	I86
SBB	M8, R8h	4	6	1*p0156+2*p06+1*p23+1*p237+1*p4	6	1.87	I86
SBB	R16, 0	1	1	1*p06	1	1.00	I86
SBB	R16, I8	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R32, 0	1	1	1*p06	1	1.00	I86
SBB	R32, I8	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R64, 0	1	1	1*p06	1	1.00	I86
SBB	R64, I8	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R8h, 0	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R8h, M8	2	3	1*p0156+1*p06+1*p23	2	1.00	I86
SBB	RAX, I32	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R8h, R8l	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R8l, R8l	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R32, R32	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R8h, R8h	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R8l, R8h	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R16, R16	2	2	1*p0156+1*p06	2	1.00	I86
SBB	R64, R64	2	2	1*p0156+1*p06	2	1.00	I86
SBB	M16, I16	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
SBB	M16, R16	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
SBB	M32, I32	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
SBB	M32, R32	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
SBB	M64, I32	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
SBB	M64, R64	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
SBB	M8, I8	9	8	5*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
SBB	M8, R8l	9	8	5*p0156+3*p06+2*p23+1*p4	30	19.00	lock I86
SBB	R8l, I8	2	2	1*p0156+1*p06	2	1.00	I86
REPE_SCASB		11	21	8*p015+12*p06+1*p1+3*p23+1*p5		41.23	I86
SCASD		3	3	2*p0156+1*p23	1	1.20	I386
REPNE_SCASD		11	21	8*p015+12*p06+1*p1+3*p23+1*p5		41.23	I386
REPE_SCASW		11	21	8*p015+12*p06+1*p1+3*p23+1*p5		41.25	I86
SETB	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETB	R8l	1	1	1*p06	1	1.00	I386
SETBE	R8h	2	2	2*p06	2	1.00	I386
SETL	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETL	R8l	1	1	1*p06	1	1.00	I386
SETLE	R8h	1	1	1*p06	1	1.00	I386
SETNB	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETNB	R8l	1	1	1*p06	1	1.00	I386
SETNBE	R8h	2	2	2*p06	2	1.00	I386
SETNL	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETNL	R8l	1	1	1*p06	1	1.00	I386
SETNLE	R8h	1	1	1*p06	1	1.00	I386
SETNO	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETNO	R8l	1	1	1*p06	1	1.00	I386
SETNP	R8h	1	1	1*p06	1	1.00	I386
SETNS	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETNS	R8l	1	1	1*p06	1	1.00	I386
SETNZ	R8h	1	1	1*p06	1	1.00	I386
SETO	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETO	R8l	1	1	1*p06	1	1.00	I386
SETP	R8h	1	1	1*p06	1	1.00	I386
SETS	M8	2	3	1*p06+1*p237+1*p4	7	1.00	I386
SETS	R8l	1	1	1*p06	1	1.00	I386
SETZ	R8h	1	1	1*p06	1	1.00	I386
SGDT	M80	9	10	3*p06+3*p1+1*p23+1*p237+2*p4		7.00	I286REAL
SHL	M16, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SHL	M16, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHL	M32, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SHL	M32, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHL	M64, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SHL	M64, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHL	M8, 1	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I86
SHL	M8, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHL	R16, 1	1	1	1*p06	1	0.50	I86
SHL	R16, I8	1	1	1*p06	1	0.50	I186
SHL	R32, 1	1	1	1*p06	1	0.50	I86
SHL	R32, I8	1	1	1*p06	1	0.50	I186
SHL	R64, 1	1	1	1*p06	1	0.50	I86
SHL	R64, I8	1	1	1*p06	1	0.50	I186
SHL	R8h, 1	1	1	1*p06	1	0.50	I86
SHL	R8h, I8	1	1	1*p06	1	0.50	I186
SHLD	M16, R16, 0	3	5	1*p0156+1*p1+1*p23+1*p237+1*p4	9	1.00	I386
SHLD	M16, R16, I8	3	5	1*p0156+1*p1+1*p23+1*p4	9	1.00	I386
SHLD	M32, R32, CL	5	7	1*p0156+2*p06+1*p1+1*p23+1*p237+1*p4	9	4.00	I386
SHLD	M64, R64, 0	3	5	1*p0156+1*p1+1*p23+1*p237+1*p4	8	1.00	I386
SHLD	M64, R64, I8	3	5	1*p0156+1*p1+1*p23+1*p237+1*p4	8	1.00	I386
SHLD	R16, R16, CL	4	4	1*p0156+2*p06+1*p1	5	2.00	I386
SHLD	R32, R32, 0	1	1	1*p1	3	1.00	I386
SHLD	R32, R32, I8	1	1	1*p1	3	1.00	I386
SHLD	R64, R64, CL	4	4	1*p0156+2*p06+1*p1	5	2.00	I386
SHL	R8l, 0	1	1	1*p06	1	0.50	I186
SHL	R8l, I8	1	1	1*p06	1	0.50	I186
SHL	R8l, 1	1	1	1*p06	1	0.50	I86
SHR	M16, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHR	M16, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	4.00	I86
SHR	M32, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHR	M32, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	3.96	I86
SHR	M64, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHR	M64, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	3.98	I86
SHR	M8, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I186
SHR	M8, CL	5	6	3*p06+1*p23+1*p237+1*p4	6	3.98	I86
SHR	R16, 0	1	1	1*p06	1	0.50	I186
SHR	R16, CL	3	3	3*p06	2	2.00	I86
SHR	R32, 0	1	1	1*p06	1	0.50	I186
SHR	R32, CL	3	3	3*p06	2	2.00	I86
SHR	R64, 0	1	1	1*p06	1	0.50	I186
SHR	R64, CL	3	3	3*p06	2	2.00	I86
SHR	R8h, 0	1	1	1*p06	1	0.50	I186
SHR	R8h, CL	3	3	3*p06	2	2.00	I86
SHR	R8l, CL	3	3	3*p06	2	2.00	I86
SHRD	M16, R16, CL	5	7	1*p0156+2*p06+1*p1+1*p23+1*p237+1*p4	9	4.00	I386
SHRD	M32, R32, 0	3	5	1*p0156+1*p1+1*p23+1*p237+1*p4	7	1.00	I386
SHRD	M32, R32, I8	3	5	1*p0156+1*p1+1*p23+1*p237+1*p4	7	1.02	I386
SHRD	M64, R64, CL	5	7	1*p0156+2*p06+1*p1+1*p23+1*p237+1*p4	9	4.00	I386
SHRD	R16, R16, 0	1	1	1*p1	3	1.00	I386
SHRD	R16, R16, I8	1	1	1*p1	3	1.00	I386
SHRD	R32, R32, CL	4	4	1*p0156+2*p06+1*p1	5	2.00	I386
SHRD	R64, R64, 0	1	1	1*p1	3	1.00	I386
SHRD	R64, R64, I8	1	1	1*p1	3	1.00	I386
SHR	R8l, 1	1	1	1*p06	1	0.50	I86
SHR	R8l, 0	1	1	1*p06	1	0.50	I186
SHR	R8l, I8	1	1	1*p06	1	0.50	I186
SLDT	M16	7	7	4*p06+1*p1+1*p23+1*p4		7.00	I286PROTECTED
SLDT	R32	5	5	1*p0156+3*p06+1*p1		6.00	I286PROTECTED
SMSW	M16	5	5	2*p06+1*p23+1*p4+1*p5		8.00	I286REAL
SMSW	R32	4	4	1*p0156+2*p06+1*p5		9.00	I286REAL
STC		1	1	1*p0156		0.25	I86
STI		6	6	1*p0156+4*p06+1*p1		4.00	I86
REP_STOSB		66	73	8*p01+10*p015+21*p06+12*p15+11*p23+9*p4+2*p5		27.00	I86
STOSD		3	3	1*p0156+1*p23+1*p4	0	1.00	I386
REP_STOSD		48	60	1*p01+14*p015+8*p0156+5*p06+16*p23+16*p4		24.00	I386
REP_STOSW		48	60	15*p015+8*p0156+5*p06+16*p23+16*p4		24.00	I86
STR	M16	7	7	4*p06+1*p1+1*p23+1*p4		7.00	I286PROTECTED
STR	R32	5	5	1*p0156+3*p06+1*p1		6.00	I286PROTECTED
SUB	AL, 0	1	1	1*p0156	1	0.62	I86
SUB	AX, I16	1	1	1*p0156	1	3.20	I86
SUB	M16, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
SUB	M16, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
SUB	M32, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
SUB	M32, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
SUB	M64, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
SUB	M64, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
SUB	M8, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
SUB	M8, R8h	2	4	1*p0156+1*p23+1*p237+1*p4	5	1.09	I86
SUB	R16, 0	1	1	1*p0156	1	0.33	I86
SUB	R16, I8	1	1	1*p0156	1	0.33	I86
SUB	R32, 0	1	1	1*p0156	1	0.33	I86
SUB	R32, I8	1	1	1*p0156	1	0.33	I86
SUB	R64, 0	1	1	1*p0156	1	0.33	I86
SUB	R64, I8	1	1	1*p0156	1	0.33	I86
SUB	R8h, 0	1	1	1*p0156	1	0.38	I86
SUB	R8h, M8	1	2	1*p0156+1*p23	1	0.50	I86
SUB	RAX, I32	1	1	1*p0156	1	0.56	I86
SUB	R8h, R8l	1	1	1*p0156	1	0.40	I86
SUB	R8l, R8l	1	1	1*p0156	1	0.33	I86
SUB	R32, R32	1	1	1*p0156	1	0.33	I86
SUB	R8h, R8h	1	1	1*p0156	1	0.40	I86
SUB	R8l, R8h	1	1	1*p0156	1	0.40	I86
SUB	R16, R16	1	1	1*p0156	1	0.33	I86
SUB	R64, R64	1	1	1*p0156	1	0.33	I86
SUB	M16, I16	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
SUB	M16, R16	8	7	3*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
SUB	M32, I32	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
SUB	M32, R32	8	7	4*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
SUB	M64, I32	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
SUB	M64, R64	8	7	4*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
SUB	M8, I8	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
SUB	M8, R8l	8	7	4*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
SUB	R8l, I8	1	1	1*p0156	1	0.33	I86
TEST	AL, I8	1	1	1*p0156	1	0.33	I86
TEST	EAX, I32	1	1	1*p0156	1	0.33	I86
TEST	M16, R16	1	2	1*p0156+1*p23	1	0.50	I86
TEST	M32, R32	1	2	1*p0156+1*p23	1	0.50	I86
TEST	M64, R64	1	2	1*p0156+1*p23	1	0.50	I86
TEST	M8, I8	1	2	1*p0156+1*p23		0.50	I86
TEST	M8, R8l	1	2	1*p0156+1*p23	1	0.50	I86
TEST	R16, R16	1	1	1*p0156	1	0.33	I86
TEST	R32, R32	1	1	1*p0156	1	0.33	I86
TEST	R64, R64	1	1	1*p0156	1	0.33	I86
TEST	R8h, I8	1	1	1*p0156	1	0.38	I86
TEST	R8h, R8l	1	1	1*p0156	1	0.33	I86
TEST	R8l, R8l	1	1	1*p0156	1	0.33	I86
TEST	R8l, 0	1	1	1*p0156	1	0.33	I86
VERR	R16	13	20	5*p0+9*p06+7*p1+6*p5	60	63.28	I286PROTECTED
VERW	R16	13	20	1*p01+3*p0156+9*p06+4*p1+2*p23+1*p5	60	62.86	I286PROTECTED
WRMSR		107	117	12*p0+12*p01+62*p06+14*p1+15*p15+1*p4+12*p5		137.28	PENTIUMREAL
XADD	M32, R32	4	5	2*p0156+1*p23+1*p237+1*p4	5	1.46	I486REAL
XADD	M8, R8h	4	5	2*p0156+1*p23+1*p237+1*p4	5	2.00	I486REAL
XADD	R16, R16	3	3	3*p0156	2	1.00	I486REAL
XADD	R64, R64	3	3	3*p0156	2	1.00	I486REAL
XADD	R8h, R8l	3	3	3*p0156	2	1.16	I486REAL
XADD	R8l, R8l	3	3	3*p0156	2	1.00	I486REAL
XADD	M32, R32	9	8	5*p0156+2*p06+2*p23+1*p4	29	19.00	lock I486REAL
XADD	M8, R8h	9	8	6*p0156+2*p06+2*p23+1*p4	29	19.00	lock I486REAL
XCHG	M16, R16	8	7	3*p0156+2*p06+2*p23+1*p4	30	19.00	I86
XCHG	M64, R64	8	7	3*p0156+2*p06+2*p23+1*p4	29	19.00	I86
XCHG	M8, R8l	8	7	3*p0156+2*p06+2*p23+1*p4	30	19.00	I86
XCHG	R16, R16	3	3	3*p0156	2	1.00	I86
XCHG	R32, R32	3	3	3*p0156	2	1.00	I86
XCHG	R64, RAX	3	3	3*p0156	2	1.00	I86
XCHG	R8h, R8l	3	3	3*p0156	2	1.00	I86
XCHG	R8l, R8l	3	3	3*p0156	2	1.00	I86
XOR	AL, 0	1	1	1*p0156	1	0.63	I86
XOR	AX, I16	1	1	1*p0156	1	3.25	I86
XOR	M16, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
XOR	M16, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
XOR	M32, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
XOR	M32, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
XOR	M64, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
XOR	M64, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
XOR	M8, 0	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
XOR	M8, R8h	2	4	1*p0156+1*p23+1*p237+1*p4	5	1.09	I86
XOR	R16, 0	1	1	1*p0156	1	0.28	I86
XOR	R16, I8	1	1	1*p0156	1	0.28	I86
XOR	R32, 0	1	1	1*p0156	1	0.25	I86
XOR	R32, I8	1	1	1*p0156	1	0.25	I86
XOR	R64, 0	1	1	1*p0156	1	0.25	I86
XOR	R64, I8	1	1	1*p0156	1	0.25	I86
XOR	R8h, 0	1	1	1*p0156	1	0.38	I86
XOR	R8h, M8	1	2	1*p0156+1*p23	1	0.50	I86
XOR	RAX, I32	1	1	1*p0156	1	0.56	I86
XOR	R8h, R8l	1	1	1*p0156	1	0.40	I86
XOR	R8l, R8l	1	1	1*p0156	1	0.31	I86
XOR	R32, R32	1	1	1*p0156	1	0.31	I86
XOR	R8h, R8h	1	1	1*p0156	1	0.42	I86
XOR	R8l, R8h	1	1	1*p0156	1	0.40	I86
XOR	R16, R16	1	1	1*p0156	1	0.25	I86
XOR	R64, R64	1	1	1*p0156	1	0.31	I86
XOR	M16, I16	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
XOR	M16, R16	8	7	3*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
XOR	M32, I32	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
XOR	M32, R32	8	7	4*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
XOR	M64, I32	8	7	4*p0156+2*p06+2*p23+1*p4		19.00	lock I86
XOR	M64, R64	8	7	3*p0156+2*p06+2*p23+1*p4	29	19.00	lock I86
XOR	M8, I8	8	7	3*p0156+2*p06+2*p23+1*p4		19.00	lock I86
XOR	M8, R8l	8	7	3*p0156+2*p06+2*p23+1*p4	30	19.00	lock I86
XOR	R8l, I8	1	1	1*p0156	1	0.25	I86
ANDN	R32, R32, M32	1	2	1*p15+1*p23	1	0.50	BMI1
ANDN	R64, R64, M64	1	2	1*p15+1*p23	1	0.50	BMI1
BEXTR	R32, M32, R32	3	3	1*p06+1*p15+1*p23	2	1.00	BMI1
BEXTR	R64, M64, R64	3	3	1*p06+1*p15+1*p23	2	1.00	BMI1
BLSI	R32, M32	1	2	1*p15+1*p23		0.50	BMI1
BLSI	R64, M64	1	2	1*p15+1*p23		0.50	BMI1
BLSMSK	R32, M32	1	2	1*p15+1*p23		0.50	BMI1
BLSMSK	R64, M64	1	2	1*p15+1*p23		0.50	BMI1
BLSR	R32, M32	1	2	1*p15+1*p23		0.50	BMI1
BLSR	R64, M64	1	2	1*p15+1*p23		0.50	BMI1
TZCNT	R16, M16	1	2	1*p1+1*p23	3	1.00	BMI1
TZCNT	R32, M32	1	2	1*p1+1*p23	3	1.00	BMI1
TZCNT	R64, M64	1	2	1*p1+1*p23	3	1.00	BMI1
BZHI	R32, M32, R32	1	2	1*p15+1*p23	1	0.50	BMI2
BZHI	R64, M64, R64	1	2	1*p15+1*p23	1	0.50	BMI2
MULX	R32, R32, M32	3	4	1*p0156+1*p06+1*p1+1*p23	4	1.00	BMI2
MULX	R64, R64, M64	2	3	1*p06+1*p1+1*p23	4	1.00	BMI2
PDEP	R32, R32, M32	1	2	1*p1+1*p23	3	1.00	BMI2
PDEP	R64, R64, M64	1	2	1*p1+1*p23	3	1.00	BMI2
PEXT	R32, R32, M32	1	2	1*p1+1*p23	3	1.00	BMI2
PEXT	R64, R64, M64	1	2	1*p1+1*p23	3	1.00	BMI2
RORX	R32, M32, I8	2	2	1*p06+1*p23		1.00	BMI2
RORX	R64, M64, I8	2	2	1*p06+1*p23		1.00	BMI2
SARX	R32, M32, R32	2	2	1*p06+1*p23	1	1.00	BMI2
SARX	R64, M64, R64	2	2	1*p06+1*p23	1	1.00	BMI2
SHLX	R32, M32, R32	2	2	1*p06+1*p23	1	1.00	BMI2
SHLX	R64, M64, R64	2	2	1*p06+1*p23	1	1.00	BMI2
SHRX	R32, M32, R32	2	2	1*p06+1*p23	1	1.00	BMI2
SHRX	R64, M64, R64	2	2	1*p06+1*p23	1	1.00	BMI2
CLFLUSH	M512	4	4	1*p06+1*p1+1*p23+1*p4		51.03	CLFSH
VCVTPH2PS	XMM, M64	2	2	1*p1+1*p23		1.00	F16C
VCVTPH2PS	YMM, M128	2	2	1*p1+1*p23		1.00	F16C
VCVTPS2PH	M128, YMM, I8	4	4	1*p1+1*p23+1*p4+1*p5	11	1.00	F16C
VCVTPS2PH	XMM, XMM, I8	2	2	1*p1+1*p5	4	1.00	F16C
VFMADD132PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD132PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD132PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD132PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD132SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD132SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD213PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD213PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD213PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD213PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD213SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD213SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD231PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD231PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD231PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD231PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD231SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFMADD231SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB132PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB132PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB132PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB132PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB213PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB213PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB213PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB213PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB231PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB231PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB231PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMADDSUB231PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB132PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB132PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB132PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB132PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB132SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB132SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB213PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB213PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB213PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB213PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB213SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB213SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB231PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB231PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB231PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB231PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB231SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUB231SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD132PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD132PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD132PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD132PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD213PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD213PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD213PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD213PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD231PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD231PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD231PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFMSUBADD231PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD132PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD132PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD132PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD132PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD132SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD132SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD213PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD213PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
